iter	Passed	Remaining
1705	4116	237195
1706	4118	237176
1707	4121	237178
1708	4123	237166
1709	4125	237139
1710	4127	237130
1711	4130	237127
1712	4132	237111
1713	4135	237126
1714	4137	237132
1715	4140	237125
1716	4142	237098
1717	4144	237090
1718	4146	237063
1719	4148	237054
1720	4151	237059
1721	4153	237055
1722	4155	237044
1723	4158	237031
1724	4160	237024
1725	4163	237033
1726	4165	237034
1727	4167	237033
1728	4170	237029
1729	4172	236996
1730	4174	237001
1731	4177	237005
1732	4180	237022
1733	4182	237019
1734	4184	237004
1735	4187	237008
1736	4189	236986
1737	4191	236984
1738	4193	236953
1739	4195	236925
1740	4197	236918
1741	4200	236912
1742	4202	236900
1743	4204	236900
1744	4207	236896
1745	4209	236886
1746	4211	236882
1747	4214	236871
1748	4216	236875
1749	4218	236866
1750	4221	236865
1751	4223	236861
1752	4226	236855
1753	4228	236856
1754	4231	236857
1755	4233	236861
1756	4236	236869
1757	4238	236852
1758	4240	236845
1759	4242	236833
1760	4245	236829
1761	4247	236833
1762	4249	236800
1763	4251	236789
1764	4254	236790
1765	4257	236796
1766	4259	236782
1767	4261	236761
1768	4263	236760
1769	4265	236747
1770	4268	236734
1771	4270	236719
1772	4272	236727
1773	4275	236718
1774	4277	236720
1775	4280	236718
1776	4282	236715
1777	4284	236709
1778	4287	236700
1779	4289	236675
1780	4291	236659
1781	4293	236648
1782	4296	236663
1783	4299	236686
1784	4301	236671
1785	4303	236675
1786	4306	236658
1787	4308	236645
1788	4310	236650
1789	4312	236636
1790	4315	236627
1791	4317	236629
1792	4320	236629
1793	4322	236623
1794	4324	236613
1795	4326	236588
1796	4329	236578
1797	4331	236572
1798	4333	236550
1799	4336	236566
1800	4338	236560
1801	4341	236561
1802	4343	236552
1803	4345	236536
1804	4347	236516
1805	4349	236510
1806	4352	236492
1807	4354	236474
1808	4356	236472
1809	4359	236474
1810	4361	236472
1811	4364	236476
1812	4366	236473
1813	4368	236461
1814	4370	236444
1815	4372	236423
1816	4375	236432
1817	4378	236456
1818	4380	236437
1819	4382	236434
1820	4385	236427
1821	4388	236447
1822	4390	236453
1823	4392	236448
1824	4395	236437
1825	4397	236416
1826	4399	236405
1827	4401	236396
1828	4404	236430
1829	4407	236439
1830	4409	236419
1831	4411	236408
1832	4414	236394
1833	4416	236387
1834	4418	236378
1835	4421	236376
1836	4423	236361
1837	4425	236354
1838	4427	236335
1839	4429	236329
1840	4432	236309
1841	4434	236308
1842	4436	236309
1843	4439	236305
1844	4441	236290
1845	4443	236285
1846	4446	236273
1847	4448	236261
1848	4450	236263
1849	4453	236282
1850	4455	236278
1851	4458	236264
1852	4460	236242
1853	4462	236219
1854	4464	236217
1855	4467	236216
1856	4469	236210
1857	4471	236203
1858	4474	236193
1859	4476	236187
1860	4478	236175
1861	4480	236157
1862	4482	236142
1863	4485	236174
1864	4488	236161
1865	4490	236162
1866	4493	236169
1867	4495	236166
1868	4497	236165
1869	4499	236137
1870	4502	236138
1871	4504	236129
1872	4506	236122
1873	4509	236111
1874	4511	236120
1875	4514	236115
1876	4516	236105
1877	4518	236102
1878	4521	236092
1879	4523	236084
1880	4526	236102
1881	4528	236105
1882	4531	236098
1883	4533	236084
1884	4536	236121
1885	4538	236116
1886	4540	236103
1887	4543	236098
1888	4545	236085
1889	4547	236081
1890	4550	236078
1891	4552	236081
1892	4555	236079
1893	4557	236078
1894	4560	236081
1895	4562	236065
1896	4564	236075
1897	4567	236065
1898	4569	236062
1899	4572	236060
1900	4574	236060
1901	4576	236054
1902	4578	236035
1903	4581	236040
1904	4583	236026
1905	4585	236014
1906	4588	236009
1907	4590	236013
1908	4593	236010
1909	4595	236008
1910	4597	235996
1911	4599	235971
1912	4601	235952
1913	4603	235934
1914	4606	235928
1915	4608	235921
1916	4610	235919
1917	4613	235910
1918	4615	235920
1919	4618	235909
1920	4620	235887
1921	4622	235887
1922	4624	235882
1923	4627	235884
1924	4629	235875
1925	4632	235882
1926	4634	235877
1927	4637	235900
1928	4640	235911
1929	4642	235905
1930	4644	235895
1931	4647	235897
1932	4649	235899
1933	4652	235889
1934	4654	235878
1935	4656	235866
1936	4659	235872
1937	4661	235856
1938	4663	235852
1939	4666	235851
1940	4668	235851
1941	4670	235839
1942	4672	235823
1943	4675	235813
1944	4677	235792
1945	4679	235783
1946	4681	235780
1947	4684	235779
1948	4686	235776
1949	4688	235762
1950	4690	235744
1951	4693	235743
1952	4695	235733
1953	4698	235743
1954	4700	235724
1955	4702	235726
1956	4704	235710
1957	4706	235689
1958	4709	235688
1959	4711	235675
1960	4714	235679
1961	4716	235691
1962	4719	235689
1963	4721	235692
1964	4723	235678
1965	4725	235658
1966	4728	235647
1967	4730	235650
1968	4733	235654
1969	4735	235649
1970	4737	235634
1971	4740	235636
1972	4742	235632
1973	4745	235634
1974	4747	235638
1975	4749	235631
1976	4752	235629
1977	4754	235627
1978	4757	235621
1979	4759	235605
1980	4761	235605
1981	4764	235611
1982	4767	235634
1983	4769	235652
1984	4772	235651
1985	4774	235652
1986	4777	235643
1987	4779	235655
1988	4782	235641
1989	4784	235636
1990	4786	235605
1991	4788	235610
1992	4790	235597
1993	4793	235588
1994	4795	235582
1995	4797	235576
1996	4800	235573
1997	4802	235569
1998	4805	235577
1999	4807	235579
2000	4810	235577
2001	4812	235565
2002	4814	235548
2003	4816	235533
2004	4818	235528
2005	4821	235523
2006	4823	235506
2007	4825	235510
2008	4828	235500
2009	4830	235505
2010	4833	235513
2011	4835	235502
2012	4837	235489
2013	4840	235490
2014	4842	235485
2015	4845	235505
2016	4847	235508
2017	4850	235511
2018	4853	235513
2019	4855	235512
2020	4857	235507
2021	4860	235506
2022	4862	235508
2023	4864	235496
2024	4867	235504
2025	4869	235487
2026	4871	235476
2027	4873	235458
2028	4876	235453
2029	4879	235468
2030	4881	235460
2031	4883	235448
2032	4886	235460
2033	4888	235448
2034	4890	235436
2035	4893	235436
2036	4895	235424
2037	4897	235411
2038	4899	235404
2039	4902	235409
2040	4904	235406
2041	4906	235387
2042	4909	235382
2043	4911	235382
2044	4914	235379
2045	4916	235358
2046	4918	235346
2047	4920	235329
2048	4922	235321
2049	4924	235316
2050	4927	235300
2051	4929	235298
2052	4932	235305
2053	4934	235293
2054	4936	235279
2055	4938	235273
2056	4941	235265
2057	4943	235256
2058	4945	235267
2059	4948	235268
2060	4951	235275
2061	4953	235276
2062	4956	235283
2063	4959	235330
2064	4961	235323
2065	4964	235317
2066	4966	235312
2067	4969	235321
2068	4971	235329
2069	4974	235320
2070	4976	235322
2071	4979	235322
2072	4981	235322
2073	4983	235314
2074	4986	235313
2075	4988	235311
2076	4990	235305
2077	4993	235294
2078	4995	235278
2079	4997	235281
2080	5000	235309
2081	5003	235305
2082	5005	235290
2083	5007	235281
2084	5010	235306
2085	5012	235296
2086	5014	235277
2087	5017	235275
2088	5019	235265
2089	5021	235247
2090	5024	235249
2091	5026	235243
2092	5028	235233
2093	5031	235233
2094	5033	235238
2095	5036	235237
2096	5038	235231
2097	5041	235241
2098	5044	235267
2099	5046	235248
2100	5048	235241
2101	5050	235232
2102	5053	235225
2103	5055	235233
2104	5058	235228
2105	5060	235215
2106	5062	235202
2107	5064	235194
2108	5066	235183
2109	5069	235186
2110	5072	235216
2111	5075	235222
2112	5077	235227
2113	5079	235217
2114	5082	235209
2115	5084	235215
2116	5087	235208
2117	5089	235202
2118	5091	235195
2119	5094	235207
2120	5097	235231
2121	5099	235231
2122	5102	235220
2123	5104	235217
2124	5106	235220
2125	5109	235207
2126	5111	235187
2127	5113	235196
2128	5115	235178
2129	5118	235185
2130	5120	235177
2131	5123	235174
2132	5125	235168
2133	5127	235164
2134	5130	235151
2135	5131	235125
2136	5134	235112
2137	5136	235099
2138	5138	235085
2139	5140	235087
2140	5143	235094
2141	5145	235092
2142	5148	235097
2143	5151	235104
2144	5153	235102
2145	5155	235095
2146	5157	235077
2147	5160	235087
2148	5162	235073
2149	5165	235070
2150	5167	235070
2151	5169	235064
2152	5172	235089
2153	5175	235076
2154	5177	235073
2155	5179	235073
2156	5182	235070
2157	5184	235082
2158	5187	235072
2159	5189	235071
2160	5192	235072
2161	5194	235078
2162	5197	235071
2163	5199	235060
2164	5201	235049
2165	5203	235031
2166	5205	235020
2167	5208	235022
2168	5210	235008
2169	5212	235007
2170	5215	235004
2171	5217	235007
2172	5220	235013
2173	5222	235025
2174	5225	235024
2175	5227	235025
2176	5230	235017
2177	5232	235016
2178	5234	235007
2179	5237	234996
2180	5239	234994
2181	5242	235000
2182	5244	234989
2183	5246	234993
2184	5249	235010
2185	5252	235010
2186	5254	234988
2187	5256	234983
2188	5258	234980
2189	5261	234978
2190	5263	234975
2191	5265	234959
2192	5268	234955
2193	5270	234938
2194	5272	234932
2195	5274	234918
2196	5277	234920
2197	5279	234923
2198	5282	234928
2199	5284	234935
2200	5286	234919
2201	5289	234919
2202	5291	234909
2203	5294	234909
2204	5296	234904
2205	5298	234896
2206	5301	234899
2207	5304	234914
2208	5306	234926
2209	5309	234932
2210	5311	234931
2211	5314	234923
2212	5316	234907
2213	5319	234930
2214	5321	234943
2215	5324	234939
2216	5326	234946
2217	5329	234934
2218	5331	234928
2219	5333	234910
2220	5335	234898
2221	5337	234888
2222	5340	234880
2223	5342	234899
2224	5345	234893
2225	5347	234886
2226	5349	234870
2227	5352	234865
2228	5354	234857
2229	5356	234844
2230	5359	234855
2231	5361	234856
2232	5363	234846
2233	5365	234825
2234	5368	234830
2235	5370	234819
2236	5373	234854
2237	5376	234855
2238	5378	234846
2239	5380	234829
2240	5382	234820
2241	5385	234812
2242	5387	234816
2243	5390	234807
2244	5392	234809
2245	5395	234819
2246	5397	234809
2247	5400	234815
2248	5402	234819
2249	5404	234797
2250	5407	234800
2251	5410	234822
2252	5412	234819
2253	5414	234809
2254	5416	234800
2255	5419	234789
2256	5422	234815
2257	5424	234791
2258	5426	234787
2259	5428	234782
2260	5431	234790
2261	5433	234774
2262	5435	234762
2263	5438	234760
2264	5440	234761
2265	5443	234766
2266	5445	234761
2267	5447	234759
2268	5450	234763
2269	5452	234755
2270	5455	234757
2271	5457	234741
2272	5459	234738
2273	5462	234743
2274	5464	234730
2275	5466	234709
2276	5468	234712
2277	5471	234734
2278	5474	234736
2279	5476	234725
2280	5479	234723
2281	5481	234720
2282	5483	234700
2283	5485	234703
2284	5488	234705
2285	5491	234722
2286	5493	234704
2287	5495	234688
2288	5497	234673
2289	5500	234675
2290	5502	234666
2291	5504	234668
2292	5507	234695
2293	5510	234691
2294	5512	234687
2295	5514	234677
2296	5516	234662
2297	5519	234648
2298	5521	234643
2299	5523	234632
2300	5526	234634
2301	5528	234629
2302	5530	234626
2303	5532	234613
2304	5534	234594
2305	5537	234586
2306	5539	234581
2307	5542	234585
2308	5544	234572
2309	5546	234569
2310	5548	234562
2311	5551	234559
2312	5553	234549
2313	5555	234545
2314	5558	234540
2315	5560	234548
2316	5563	234551
2317	5565	234543
2318	5567	234523
2319	5570	234524
2320	5572	234516
2321	5575	234526
2322	5577	234518
2323	5579	234522
2324	5582	234518
2325	5584	234505
2326	5586	234492
2327	5588	234487
2328	5591	234490
2329	5593	234476
2330	5596	234479
2331	5598	234468
2332	5600	234470
2333	5603	234473
2334	5605	234465
2335	5608	234480
2336	5611	234485
2337	5613	234467
2338	5615	234451
2339	5617	234439
2340	5619	234427
2341	5621	234423
2342	5624	234418
2343	5626	234419
2344	5629	234428
2345	5631	234411
2346	5633	234404
2347	5635	234393
2348	5638	234384
2349	5640	234371
2350	5642	234369
2351	5644	234361
2352	5647	234351
2353	5649	234344
2354	5651	234340
2355	5654	234329
2356	5656	234330
2357	5658	234309
2358	5660	234295
2359	5662	234281
2360	5665	234295
2361	5667	234287
2362	5670	234290
2363	5672	234289
2364	5674	234263
2365	5676	234259
2366	5678	234237
2367	5680	234220
2368	5683	234212
2369	5685	234196
2370	5687	234195
2371	5689	234189
2372	5692	234199
2373	5694	234184
2374	5697	234183
2375	5699	234171
2376	5701	234166
2377	5703	234154
2378	5706	234147
2379	5708	234150
2380	5711	234149
2381	5713	234145
2382	5715	234134
2383	5718	234132
2384	5720	234120
2385	5722	234106
2386	5724	234106
2387	5727	234103
2388	5729	234090
2389	5731	234094
2390	5734	234097
2391	5736	234089
2392	5738	234076
2393	5741	234078
2394	5743	234067
2395	5745	234062
2396	5748	234067
2397	5750	234067
2398	5753	234058
2399	5755	234055
2400	5758	234069
2401	5760	234059
2402	5762	234047
2403	5765	234048
2404	5767	234054
2405	5769	234043
2406	5772	234036
2407	5774	234033
2408	5777	234039
2409	5779	234033
2410	5781	234019
2411	5784	234049
2412	5786	234038
2413	5789	234035
2414	5791	234024
2415	5794	234032
2416	5797	234048
2417	5799	234041
2418	5801	234038
2419	5803	234017
2420	5805	234003
2421	5808	233993
2422	5810	233977
2423	5812	233973
2424	5815	233986
2425	5817	233976
2426	5819	233963
2427	5821	233955
2428	5824	233956
2429	5826	233952
2430	5828	233942
2431	5831	233942
2432	5833	233932
2433	5835	233926
2434	5838	233933
2435	5840	233934
2436	5843	233921
2437	5845	233909
2438	5847	233906
2439	5850	233921
2440	5853	233927
2441	5855	233925
2442	5858	233929
2443	5860	233920
2444	5863	233943
2445	5865	233933
2446	5867	233923
2447	5870	233933
2448	5872	233928
2449	5874	233919
2450	5877	233909
2451	5879	233903
2452	5882	233912
2453	5884	233911
2454	5887	233912
2455	5889	233906
2456	5891	233907
2457	5894	233910
2458	5896	233912
2459	5899	233911
2460	5901	233903
2461	5904	233904
2462	5906	233898
2463	5908	233890
2464	5910	233884
2465	5913	233885
2466	5915	233879
2467	5917	233863
2468	5920	233861
2469	5922	233847
2470	5924	233837
2471	5926	233835
2472	5929	233826
2473	5931	233815
2474	5933	233810
2475	5935	233793
2476	5938	233794
2477	5940	233782
2478	5942	233766
2479	5944	233756
2480	5947	233754
2481	5949	233745
2482	5951	233743
2483	5953	233735
2484	5956	233731
2485	5958	233721
2486	5960	233710
2487	5962	233705
2488	5965	233707
2489	5967	233704
2490	5969	233687
2491	5972	233681
2492	5974	233676
2493	5976	233676
2494	5979	233675
2495	5981	233669
2496	5983	233655
2497	5986	233653
2498	5988	233657
2499	5990	233645
2500	5993	233645
2501	5996	233665
2502	5998	233660
2503	6000	233651
2504	6003	233650
2505	6005	233639
2506	6008	233643
2507	6010	233646
2508	6012	233639
2509	6015	233634
2510	6017	233623
2511	6019	233609
2512	6021	233601
2513	6024	233630
2514	6026	233612
2515	6029	233604
2516	6031	233605
2517	6034	233606
2518	6036	233593
2519	6039	233617
2520	6041	233609
2521	6043	233603
2522	6046	233591
2523	6048	233591
2524	6051	233602
2525	6053	233588
2526	6055	233588
2527	6057	233576
2528	6060	233576
2529	6062	233573
2530	6065	233581
2531	6067	233564
2532	6069	233565
2533	6072	233576
2534	6075	233576
2535	6077	233576
2536	6080	233579
2537	6082	233575
2538	6084	233569
2539	6087	233570
2540	6089	233561
2541	6091	233546
2542	6093	233538
2543	6096	233531
2544	6098	233527
2545	6101	233532
2546	6103	233515
2547	6105	233501
2548	6107	233512
2549	6110	233516
2550	6113	233518
2551	6115	233508
2552	6117	233496
2553	6119	233489
2554	6121	233481
2555	6123	233465
2556	6126	233468
2557	6128	233457
2558	6130	233452
2559	6133	233443
2560	6135	233441
2561	6138	233447
2562	6140	233446
2563	6142	233440
2564	6145	233438
2565	6147	233426
2566	6149	233415
2567	6152	233418
2568	6154	233404
2569	6156	233406
2570	6159	233400
2571	6161	233395
2572	6163	233395
2573	6165	233376
2574	6168	233381
2575	6170	233373
2576	6172	233364
2577	6175	233366
2578	6177	233361
2579	6179	233339
2580	6181	233329
2581	6184	233335
2582	6186	233337
2583	6189	233334
2584	6191	233327
2585	6193	233316
2586	6196	233315
2587	6198	233323
2588	6200	233311
2589	6203	233307
2590	6205	233306
2591	6208	233299
2592	6210	233290
2593	6212	233278
2594	6214	233267
2595	6216	233254
2596	6219	233256
2597	6222	233275
2598	6224	233261
2599	6226	233245
2600	6228	233242
2601	6230	233237
2602	6233	233249
2603	6236	233250
2604	6238	233245
2605	6240	233231
2606	6242	233209
2607	6245	233213
2608	6247	233216
2609	6250	233218
2610	6252	233208
2611	6254	233205
2612	6257	233202
2613	6259	233206
2614	6262	233212
2615	6264	233207
2616	6268	233260
2617	6270	233258
2618	6273	233261
2619	6275	233254
2620	6277	233236
2621	6279	233227
2622	6282	233220
2623	6284	233214
2624	6286	233207
2625	6288	233193
2626	6291	233198
2627	6293	233199
2628	6296	233200
2629	6298	233179
2630	6300	233174
2631	6303	233176
2632	6305	233167
2633	6307	233158
2634	6309	233156
2635	6312	233146
2636	6314	233134
2637	6316	233130
2638	6318	233125
2639	6321	233117
2640	6323	233111
2641	6325	233102
2642	6327	233090
2643	6330	233089
2644	6332	233075
2645	6334	233059
2646	6337	233075
2647	6339	233072
2648	6341	233066
2649	6344	233055
2650	6346	233046
2651	6348	233049
2652	6351	233052
2653	6353	233048
2654	6356	233045
2655	6358	233037
2656	6360	233032
2657	6363	233054
2658	6365	233039
2659	6368	233031
2660	6370	233036
2661	6372	233031
2662	6375	233027
2663	6377	233003
2664	6379	233006
2665	6381	232997
2666	6384	232990
2667	6386	232984
2668	6388	232976
2669	6390	232960
2670	6393	232962
2671	6395	232956
2672	6397	232952
2673	6400	232945
2674	6402	232936
2675	6404	232923
2676	6406	232910
2677	6408	232897
2678	6411	232897
2679	6413	232903
2680	6415	232893
2681	6417	232878
2682	6420	232878
2683	6422	232872
2684	6424	232851
2685	6426	232836
2686	6428	232831
2687	6431	232826
2688	6433	232829
2689	6436	232821
2690	6438	232830
2691	6440	232819
2692	6443	232810
2693	6445	232799
2694	6447	232798
2695	6449	232786
2696	6452	232784
2697	6454	232777
2698	6456	232764
2699	6458	232757
2700	6461	232747
2701	6463	232738
2702	6465	232742
2703	6467	232732
2704	6470	232739
2705	6473	232737
2706	6475	232740
2707	6477	232735
2708	6480	232724
2709	6482	232722
2710	6484	232710
2711	6486	232706
2712	6488	232689
2713	6491	232691
2714	6493	232686
2715	6496	232688
2716	6498	232683
2717	6500	232675
2718	6503	232669
2719	6505	232671
2720	6507	232658
2721	6510	232663
2722	6512	232665
2723	6515	232658
2724	6517	232648
2725	6519	232639
2726	6521	232631
2727	6524	232636
2728	6526	232633
2729	6529	232635
2730	6531	232635
2731	6534	232653
2732	6536	232639
2733	6539	232645
2734	6541	232642
2735	6543	232633
2736	6546	232621
2737	6548	232617
